-6000.0000000000	0.0002545490	-21.7849681363	0.0048650194	-0.1134754680
-5800.0000000000	0.0002642881	-23.2817676220	0.0048301904	-0.1182141123
-5600.0000000000	0.0002725155	-24.2412256224	0.0048289726	-0.1500720441
-5400.0000000000	0.0002712098	-24.9995574622	0.0048435349	-0.1890980283
-5200.0000000000	0.0002782817	-26.0701927672	0.0048371281	-0.2359107263
-5000.0000000000	0.0002939816	-27.1434461372	0.0047916506	-0.2022060747
-4800.0000000000	0.0003036950	-27.7876554964	0.0047899948	-0.1876407585
-4600.0000000000	0.0003152794	-28.2735336012	0.0047594060	-0.2192148134
-4400.0000000000	0.0003325269	-31.0456582210	0.0047402540	-0.3939979126
-4200.0000000000	0.0003364882	-31.4519053110	0.0047134996	-0.2369205864
-4000.0000000000	0.0003455876	-32.5403927026	0.0046913989	-0.2022380357
-3800.0000000000	0.0003595399	-33.1548269083	0.0046599877	-0.1937475275
-3600.0000000000	0.0003814865	-34.4979683203	0.0046147865	-0.1892678952
-3400.0000000000	0.0003926974	-35.4824955031	0.0045868344	-0.2024579450
-3200.0000000000	0.0003973521	-36.5215240087	0.0045668595	-0.1659003462
-3000.0000000000	0.0004284582	-38.3215580721	0.0045111015	-0.2180606463
-2800.0000000000	0.0004479681	-39.2704483512	0.0044648422	-0.1889612960
-2600.0000000000	0.0004623640	-39.3963004575	0.0044334830	-0.1674496206
-2400.0000000000	0.0004631654	-39.6114697566	0.0044355704	-0.2299073992
-2200.0000000000	0.0004747591	-40.1769877587	0.0043955992	-0.1619417428
-2000.0000000000	0.0004888041	-40.5567073105	0.0043613764	-0.1808310918
-1800.0000000000	0.0004961931	-40.8001919258	0.0043330672	-0.1371025622
-1600.0000000000	0.0005057325	-41.3432597979	0.0043115435	-0.1713344047
-1400.0000000000	0.0005140578	-41.7730470889	0.0042811149	-0.1994563774
-1200.0000000000	0.0005092654	-41.1548013370	0.0042716233	-0.1091982532
-1000.0000000000	0.0005179184	-41.6925434561	0.0042545230	-0.1414363563
-800.0000000000	0.0005320249	-42.2725653493	0.0042345240	-0.1183218520
-600.0000000000	0.0005375586	-42.3559142204	0.0042179475	-0.1387044447
-400.0000000000	0.0005289621	-42.2194130507	0.0042222885	-0.1450862061
-200.0000000000	0.0005286702	-41.8502107775	0.0042161383	-0.1155124223
0.0000000000	0.0005349181	-42.3389105088	0.0042228714	-0.1723073426
200.0000000000	0.0005147335	-41.3083512712	0.0042554818	-0.1819365283
400.0000000000	0.0005016580	-40.6957104733	0.0042794859	-0.1947188682
600.0000000000	0.0004902939	-40.3323282912	0.0043084340	-0.1804419219
800.0000000000	0.0004730765	-39.4318806620	0.0043517686	-0.2084206272
1000.0000000000	0.0004452140	-37.9852953932	0.0044209631	-0.2530082519
1200.0000000000	0.0004311798	-37.1379243069	0.0044498805	-0.2376527435
1400.0000000000	0.0004215899	-36.6442732720	0.0044658270	-0.2477279113
1600.0000000000	0.0004028520	-35.4585048889	0.0045199314	-0.3161421837
1800.0000000000	0.0003739936	-34.0336129093	0.0045766622	-0.2356028255
2000.0000000000	0.0003513401	-32.6383107849	0.0046249311	-0.1783874452
2200.0000000000	0.0003423846	-32.2636214761	0.0046575284	-0.2812527539
2400.0000000000	0.0003138439	-29.4092321865	0.0047253868	-0.2545623752
2600.0000000000	0.0002908565	-26.6143003379	0.0047855909	-0.2320993522
2800.0000000000	0.0002748361	-25.5859511027	0.0048135498	-0.1963691320
3000.0000000000	0.0002604034	-24.5655449636	0.0048529264	-0.1677652528
3200.0000000000	0.0002326155	-21.9201146940	0.0049391440	-0.1749445535
3400.0000000000	0.0002255626	-21.4897748276	0.0049192423	-0.2073621015
3600.0000000000	0.0001900951	-18.5922161603	0.0049937772	-0.1290890693
3800.0000000000	0.0001948461	-16.9709318244	0.0050108243	-0.0849409278
4000.0000000000	0.0001775271	-13.0047671594	0.0051240891	-0.0064574725
4200.0000000000	0.0001692183	-12.9998640675	0.0051698985	-0.0216680816
4400.0000000000	0.0001598135	-10.6535364390	0.0052423633	0.0489843967
4600.0000000000	0.0001445807	-8.5614015065	0.0053043947	0.0477748491
4800.0000000000	0.0001365817	-9.5444590090	0.0053940584	0.0919943857
5000.0000000000	0.0001361509	-9.7421337354	0.0054594885	0.0538448256
5200.0000000000	0.0001233368	-9.8799865148	0.0055449469	0.1793688356
5400.0000000000	0.0001171360	-9.9047155672	0.0055884137	0.2360782320
5600.0000000000	0.0001051429	-10.2397573855	0.0056626709	0.2925613908
5800.0000000000	0.0001002827	-12.3115392803	0.0056927736	0.3004271205
6000.0000000000	0.0000858989	-16.7554515839	0.0057616923	0.3417517584
5800.0000000000	0.0000921642	-14.4809940502	0.0057258221	0.3051903424
