-5000.0000000000	0.0001070486	-0.1214553952	0.0005775759	-88.2095412619
-4900.0000000000	0.0001060020	2.9248907863	0.0005752640	-88.2466055377
-4800.0000000000	0.0001026977	1.5806184358	0.0005678966	-88.2448765023
-4700.0000000000	0.0001078179	0.8090931619	0.0005587789	-88.2473406308
-4600.0000000000	0.0001085878	3.2599214055	0.0005551398	-88.2398825635
-4500.0000000000	0.0001055527	1.8519063168	0.0005453571	-88.1021346749
-4400.0000000000	0.0001095695	0.5304363732	0.0005411413	-88.2176675638
-4300.0000000000	0.0001139532	1.1114519849	0.0005354083	-88.1750604152
-4200.0000000000	0.0001098173	1.7130214499	0.0005319756	-88.2038585001
-4100.0000000000	0.0001157107	-0.6337092207	0.0005272411	-88.2238326204
-4000.0000000000	0.0001164341	2.1107361866	0.0005153043	-88.1579784906
-3900.0000000000	0.0001117819	2.2850629962	0.0005106325	-88.1743545658
-3800.0000000000	0.0001147222	0.7854196336	0.0005026624	-88.1781828270
-3700.0000000000	0.0001186802	2.5872066122	0.0004967679	-88.1897128072
-3600.0000000000	0.0001179647	0.4034319477	0.0004852668	-88.1049283920
-3500.0000000000	0.0001197048	-0.1490637910	0.0004737524	-88.1295646855
-3400.0000000000	0.0001182531	1.2929539329	0.0004658126	-88.1302551315
-3300.0000000000	0.0001187015	2.3888664306	0.0004535009	-88.1484831003
-3200.0000000000	0.0001167326	-0.0116126920	0.0004457938	-88.0828890104
-3100.0000000000	0.0001210535	1.4191854132	0.0004354710	-88.1545536376
-3000.0000000000	0.0001227670	1.1674146660	0.0004292895	-88.0748768829
-2900.0000000000	0.0001204934	-0.8652835959	0.0004167392	-88.0836332525
-2800.0000000000	0.0001244936	-0.7718302009	0.0004057185	-88.0583753542
-2700.0000000000	0.0001210809	2.2443885218	0.0003934112	-88.0439857981
-2600.0000000000	0.0001206812	-1.0608567605	0.0003826642	-87.9337845400
-2500.0000000000	0.0001258386	-0.1113073125	0.0003740393	-87.9938515463
-2400.0000000000	0.0001220101	1.8122451229	0.0003605524	-87.9358954594
-2300.0000000000	0.0001223494	-0.0399992261	0.0003461635	-87.9718723611
-2200.0000000000	0.0001233735	-0.0038222050	0.0003368100	-87.9960570581
-2100.0000000000	0.0001231597	0.3819783621	0.0003249650	-87.8784589701
-2000.0000000000	0.0001266092	-1.0936391062	0.0003163873	-87.9305754636
-1900.0000000000	0.0001248643	0.3430471722	0.0003014908	-87.8212727843
-1800.0000000000	0.0001265376	0.0966976770	0.0002888384	-87.9177105446
-1700.0000000000	0.0001248749	-1.1901781997	0.0002758014	-87.7859481204
-1600.0000000000	0.0001257501	0.6581969028	0.0002629379	-87.6609831601
-1500.0000000000	0.0001248799	0.7994149058	0.0002505967	-87.7126857913
