-30000.0000000000	0.0000223357	-103.0987063241	0.0034778475	2.0432203342
-28000.0000000000	0.0000232333	-102.9319012312	0.0038611128	1.7445995474
-26000.0000000000	0.0000239836	-102.8560907651	0.0042918714	1.4626433372
-24000.0000000000	0.0000249711	-103.2771727335	0.0046950578	1.2160595981
-22000.0000000000	0.0000255896	-103.0604096119	0.0051296074	1.0157629650
-20000.0000000000	0.0000263682	-103.0809718033	0.0055717505	0.8059469286
-18000.0000000000	0.0000270679	-102.9868739613	0.0060085490	0.6328830807
-16000.0000000000	0.0000277300	-102.6890433178	0.0064798054	0.4318288587
-14000.0000000000	0.0000282411	-102.8125932479	0.0068948767	0.2614600004
-12000.0000000000	0.0000290950	-102.8608919057	0.0073510475	0.1424166427
-10000.0000000000	0.0000302464	-102.8398547492	0.0078884809	0.0541163476
-8000.0000000000	0.0000311295	-102.9120877789	0.0083459242	0.0801159012
-6000.0000000000	0.0000312605	-102.9877766266	0.0086747827	-0.0140726511
-4000.0000000000	0.0000315335	-103.0260604095	0.0088762474	0.0280707617
-2000.0000000000	0.0000314345	-102.8281059594	0.0089925924	0.0044993261
0.0000000000	0.0000310984	-103.1740533223	0.0090946102	-0.0003685237
2000.0000000000	0.0000309960	-103.0010476516	0.0092329572	-0.0509275742
4000.0000000000	0.0000306567	-102.7502564028	0.0093442605	-0.0504765654
6000.0000000000	0.0000302795	-103.1383921255	0.0093581549	-0.0739246979
8000.0000000000	0.0000296940	-103.0345299564	0.0092925396	-0.0537495103
10000.0000000000	0.0000291077	-102.9358041548	0.0091411920	-0.0116128219
12000.0000000000	0.0000281170	-102.9576588462	0.0088982751	0.0263093121
14000.0000000000	0.0000268348	-102.6735721349	0.0085157881	0.0707356368
16000.0000000000	0.0000253336	-102.9786736991	0.0080474664	0.1314306593
18000.0000000000	0.0000241938	-102.8698704292	0.0076938493	0.2063898407
20000.0000000000	0.0000232334	-102.8877992879	0.0073702353	-0.4302830904
22000.0000000000	0.0000223036	-102.5199326405	0.0070360498	-0.3580796906
24000.0000000000	0.0000213790	-102.7715690868	0.0067335003	-0.2944026464
26000.0000000000	0.0000207681	-102.6994793981	0.0064280833	-0.2330325288
28000.0000000000	0.0000196005	-103.0638177040	0.0060784370	-0.1749417147
30000.0000000000	0.0000186639	-102.8763975698	0.0057199779	-0.0782220692
28000.0000000000	0.0000196445	-102.6350283578	0.0060504426	-0.1466923801
26000.0000000000	0.0000204212	-103.0571510162	0.0063738361	-0.1912458244
24000.0000000000	0.0000214382	-103.1453249412	0.0066971128	0.3690906207
22000.0000000000	0.0000222875	-102.9304258827	0.0069808522	0.3765396896
20000.0000000000	0.0000229484	-102.8673040082	0.0072698073	0.3486413350
18000.0000000000	0.0000238528	-102.7309993444	0.0075603834	0.3441909816
16000.0000000000	0.0000248123	-102.5990784419	0.0078602970	0.2562240058
14000.0000000000	0.0000256537	-102.8923138156	0.0081560789	0.1547312030
12000.0000000000	0.0000265537	-103.0184221639	0.0084333861	0.0480567318
10000.0000000000	0.0000279811	-102.8701055878	0.0088217862	-0.0621373843
8000.0000000000	0.0000294496	-102.6684162365	0.0091787580	-0.0580743922
6000.0000000000	0.0000303551	-103.0143239943	0.0093447646	-0.0561799393
4000.0000000000	0.0000307012	-102.8238297893	0.0093812463	-0.0790937495
2000.0000000000	0.0000311532	-102.9436427007	0.0092917503	-0.0929599815
0.0000000000	0.0000312211	-103.0356864463	0.0091458239	-0.0691017401
-2000.0000000000	0.0000314039	-102.7900001562	0.0090469469	-0.0773191367
-4000.0000000000	0.0000316511	-102.7554475214	0.0088860742	-0.0536047989
-6000.0000000000	0.0000312777	-103.0198006704	0.0086203457	-0.0358594927
-8000.0000000000	0.0000309466	-102.9267911291	0.0082835888	0.0076120207
-10000.0000000000	0.0000302771	-102.9051280918	0.0078671582	0.0945106664
-12000.0000000000	0.0000292006	-102.7974743838	0.0073329544	0.1724385739
-14000.0000000000	0.0000282833	-102.8493710050	0.0068002185	-0.5027013141
-16000.0000000000	0.0000271307	-102.8895284239	0.0063010714	-0.4187188106
-18000.0000000000	0.0000261486	-102.9515854297	0.0058226448	-0.3619676479
