-6000.0000000000	0.0003234012	-1.3032032014	0.0042631609	0.0139059811
-5800.0000000000	0.0003375216	-1.7456198533	0.0042126877	0.0439320954
-5600.0000000000	0.0003403859	-3.5949047607	0.0041708416	0.0174155420
-5400.0000000000	0.0003446953	-4.2914463571	0.0041055209	0.0829825850
-5200.0000000000	0.0003496116	-5.0005015006	0.0040808769	0.0420070077
-5000.0000000000	0.0003515893	-6.2161425364	0.0040481342	0.0959070296
-4800.0000000000	0.0003486115	-7.5758353654	0.0039781755	0.1938939539
-4600.0000000000	0.0003516011	-8.2391784201	0.0039645774	0.1599223323
-4400.0000000000	0.0003490872	-9.2699485933	0.0039525647	0.3059327325
-4200.0000000000	0.0003462646	-10.8472024667	0.0039171165	0.3655867408
-4000.0000000000	0.0003399016	-11.9345916556	0.0038767429	0.4039791444
-3800.0000000000	0.0003385025	-12.5475984088	0.0038718997	0.4261590191
-3600.0000000000	0.0003345032	-13.3847262808	0.0038850628	0.5135288514
-3400.0000000000	0.0003268127	-14.5263167587	0.0038884587	0.5933893537
-3200.0000000000	0.0003197444	-16.3459719591	0.0038975928	0.7156403202
-3000.0000000000	0.0003069510	-17.9252782157	0.0038834502	0.8078098542
-2800.0000000000	0.0003032723	-18.5960980670	0.0038820479	0.8925866813
-2600.0000000000	0.0002995959	-18.7489992789	0.0038910379	0.8640430296
-2400.0000000000	0.0002915953	-19.7003563600	0.0039318489	0.9076388572
-2200.0000000000	0.0002853382	-20.8849439192	0.0039686483	0.9940596815
-2000.0000000000	0.0002784252	-21.9588598024	0.0039951326	1.0901418599
-1800.0000000000	0.0002722125	-23.0269409523	0.0040079907	1.0863395687
-1600.0000000000	0.0002630942	-24.1748300843	0.0040341887	1.2043990601
-1400.0000000000	0.0002574263	-24.7463739534	0.0040516483	1.2348344291
-1200.0000000000	0.0002468403	-26.1966594367	0.0040781859	1.2273275625
-1000.0000000000	0.0002447954	-26.1168480105	0.0041063565	1.2199660183
-800.0000000000	0.0002374520	-26.4327783612	0.0041378131	1.3021396881
-600.0000000000	0.0002334871	-26.8501196238	0.0041569100	1.3134900191
-400.0000000000	0.0002282607	-26.8360045427	0.0041718982	1.2656565341
-200.0000000000	0.0002284371	-27.3157254266	0.0041941411	1.3373220130
0.0000000000	0.0002255559	-28.7199068973	0.0042230894	1.3205883453
200.0000000000	0.0002269939	-28.0484925160	0.0042332842	1.3595806925
400.0000000000	0.0002229443	-27.9185446543	0.0042383050	1.3375548891
600.0000000000	0.0002234600	-28.3316163642	0.0042402920	1.3488261135
800.0000000000	0.0002278484	-26.7929774527	0.0042445458	1.3375513114
1000.0000000000	0.0002311951	-27.1190004270	0.0042429757	1.3642294042
1200.0000000000	0.0002338212	-27.2288787974	0.0042255052	1.3458033715
