-8000.0000000000	0.0000000037	86.2557820952	0.0073966687	157.3508054761
-7800.0000000000	0.0000000137	157.5912231626	0.0074288244	164.1842661836
-7600.0000000000	0.0000000036	154.0820432299	0.0074315992	170.3761333702
-7400.0000000000	0.0000000107	-139.8189966224	0.0074446750	169.9426104076
-7200.0000000000	0.0000000083	32.5290109822	0.0076287058	-90.5733061903
-7000.0000000000	0.0000000165	-152.0797304326	0.0076165164	-74.3729516491
-6800.0000000000	0.0000000088	33.1711701968	0.0075352317	-44.2308034318
-6600.0000000000	0.0000000101	97.7535852865	0.0075135621	-34.8764234118
-6400.0000000000	0.0000000025	136.5544611640	0.0074918313	-28.3730619632
-6200.0000000000	0.0000000118	-168.1760894065	0.0072440084	68.7905023255
-6000.0000000000	0.0000000025	157.4991362258	0.0072539126	102.8205026648
-5800.0000000000	0.0000000090	5.8371673809	0.0072683429	109.1488817523
-5600.0000000000	0.0000000077	-81.1785955255	0.0073227271	131.3152651969
-5400.0000000000	0.0000000089	-7.1880853693	0.0075784871	-143.6584084830
-5200.0000000000	0.0000000107	62.7334824746	0.0076132798	-125.8519069291
-5000.0000000000	0.0000000088	-96.1070444976	0.0075239519	-36.0159046310
-4800.0000000000	0.0000000072	147.7870870638	0.0073366959	15.7159942976
-4600.0000000000	0.0000000094	-166.0315972028	0.0073002894	33.4809695222
-4400.0000000000	0.0000000146	84.3460377662	0.0072705134	46.1427583212
-4200.0000000000	0.0000000051	34.8464355215	0.0073240404	132.2027563479
-4000.0000000000	0.0000000110	-80.0488921716	0.0073768533	150.3638762132
-3800.0000000000	0.0000000079	-63.8255958676	0.0076275686	-123.0946869851
-3600.0000000000	0.0000000085	139.2422421767	0.0074015543	-1.1416153516
-3400.0000000000	0.0000000160	2.6552410697	0.0072615188	47.8567670887
-3200.0000000000	0.0000000099	32.5485516189	0.0074373834	168.4994203289
-3000.0000000000	0.0000000086	108.3041191034	0.0075413395	-152.1085032009
-2800.0000000000	0.0000000076	88.1548600027	0.0075864421	-139.2428165576
